,Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Citizenship,Family Position,Attendance,Field of Study,Special Needs
2723,1,17,2,9147.0,1.0,1.0,,1,19,1,9.0,3.0,120.1,1,0,0,1,0,1,18,0.0,0,5.0,15,2.0,10.0,,0.0,5.0,14.0,2,12.0,0,13.9,-0.3,0.79,Dropout,Oslo,,Evening Classes,Science,
2724,1,39,1,9500.0,1.0,1.0,,1,37,37,7.0,7.0,160.0,1,0,0,1,0,1,24,0.0,0,8.0,15,6.0,12.415,,0.0,8.0,15.0,6,12.415,0,10.8,1.4,1.74,Graduate,Zurich,,Full-Time,Medicine,
2725,1,1,1,9130.0,1.0,1.0,,1,4,5,2.0,2.0,123.0,1,0,0,1,0,0,21,0.0,0,5.0,12,1.0,11.0,,0.0,5.0,9.0,2,10.5,0,12.7,3.7,-1.7,Enrolled,Milan,,Online,Science,
2726,1,44,1,9085.0,1.0,39.0,,1,19,19,9.0,9.0,150.0,1,0,0,1,0,0,23,0.0,1,6.0,14,5.0,14.428571428571429,,1.0,6.0,7.0,6,13.428571428571429,0,16.2,0.3,-0.92,Graduate,Saint Petersburg,,Part-Time,Arts,
2727,1,17,2,9500.0,1.0,1.0,,1,38,19,5.0,7.0,124.0,1,0,0,1,0,1,18,0.0,0,8.0,8,7.0,14.312857142857142,,0.0,8.0,8.0,7,14.312857142857142,0,10.8,1.4,1.74,Graduate,Dublin,,Full-Time,Engineering,
2728,1,39,1,,1.0,1.0,,1,4,1,2.0,9.0,120.0,0,0,0,0,0,0,26,0.0,0,,8,6.0,,,,6.0,7.0,5,14.5,0,11.1,0.6,2.02,Enrolled,Edinburgh,,Full-Time,Engineering,
2729,1,1,1,9130.0,1.0,1.0,,1,38,38,5.0,8.0,120.4,1,0,0,1,0,0,20,0.0,0,5.0,9,4.0,12.0,,0.0,5.0,6.0,5,13.4,0,9.4,-0.8,-3.12,Graduate,Istanbul,,Full-Time,Arts,
2730,1,1,1,9238.0,1.0,1.0,133.0,1,4,1,5.0,5.0,131.6,0,0,0,1,0,0,18,0.0,0,6.0,7,6.0,13.833333333333334,0.0,0.0,6.0,7.0,6,13.714285714285714,0,11.1,0.6,2.02,Graduate,Paris,Middle Child,Part-Time,Science,Special Needs
2731,1,1,1,9238.0,1.0,1.0,,1,2,12,3.0,10.0,104.2,1,0,0,1,0,0,20,0.0,0,6.0,6,6.0,12.166666666666666,,0.0,6.0,7.0,6,12.142857142857142,0,11.1,0.6,2.02,Graduate,Dublin,,Full-Time,Arts,
2732,1,1,1,9500.0,1.0,1.0,131.0,1,19,19,4.0,4.0,122.0,1,0,0,1,0,0,20,0.0,0,8.0,8,7.0,14.014285714285714,0.0,0.0,8.0,8.0,7,14.014285714285714,0,12.7,3.7,-1.7,Enrolled,Budapest,Youngest Child,Full-Time,Engineering,No Special Needs
2733,1,17,2,9238.0,1.0,1.0,,1,1,19,4.0,10.0,110.7,1,1,0,1,0,0,18,0.0,0,6.0,15,2.0,10.333333333333334,,0.0,6.0,13.0,3,13.333333333333334,0,12.7,3.7,-1.7,Enrolled,Edinburgh,,Evening Classes,Science,
2734,1,1,4,9773.0,,1.0,136.0,1,1,12,9.0,,121.7,1,0,0,1,0,1,22,,0,6.0,7,5.0,13.2,0.0,0.0,,,5,,0,12.4,,1.79,Graduate,,First Child,Evening Classes,Medicine,No Special Needs
2735,1,1,1,9500.0,1.0,1.0,,1,37,37,9.0,9.0,126.0,1,0,1,1,0,0,20,0.0,0,7.0,7,6.0,15.4,,0.0,7.0,7.0,6,15.4,0,7.6,2.6,0.32,Graduate,Dublin,,Evening Classes,Arts,
2736,1,17,4,9500.0,1.0,,,1,1,37,,9.0,128.4,1,0,0,1,0,1,19,,0,7.0,7,,,,0.0,8.0,8.0,8,15.925,0,13.9,-0.3,0.79,Graduate,,,Part-Time,Science,
2737,1,1,1,9130.0,1.0,1.0,,1,3,1,2.0,4.0,134.9,1,0,1,1,0,0,18,0.0,0,6.0,13,6.0,10.857142857142858,,0.0,6.0,10.0,4,11.0,0,15.5,2.8,-4.06,Dropout,Saint Petersburg,,Full-Time,Engineering,
2738,1,17,2,9147.0,1.0,1.0,,1,38,37,6.0,6.0,143.9,0,0,0,1,0,0,18,0.0,0,5.0,11,5.0,11.333333333333334,,0.0,5.0,8.0,5,12.0,0,13.9,-0.3,0.79,Graduate,Sofia,,Full-Time,Arts,
2739,1,1,4,,1.0,1.0,,1,37,1,9.0,9.0,145.0,1,0,0,1,0,1,19,0.0,0,,7,4.0,,,,5.0,5.0,5,13.6,0,10.8,1.4,1.74,Graduate,Sofia,,Online,Medicine,
2740,1,1,2,9070.0,1.0,1.0,126.0,1,19,38,9.0,9.0,132.0,1,0,0,1,0,1,19,0.0,0,6.0,6,6.0,14.166666666666666,0.0,0.0,6.0,8.0,6,12.375,0,10.8,1.4,1.74,Graduate,Warsaw,Middle Child,Online,Science,Special Needs
2741,1,17,1,8014.0,0.0,1.0,,1,34,34,0.0,0.0,136.1,0,0,0,1,0,0,24,0.0,0,6.0,7,6.0,12.833333333333334,,0.0,6.0,8.0,6,12.0,0,7.6,2.6,0.32,Graduate,Vienna,,Evening Classes,Arts,
2742,1,1,1,9238.0,1.0,1.0,141.0,1,37,37,4.0,4.0,138.9,0,0,0,1,0,0,21,0.0,0,6.0,7,6.0,13.333333333333334,0.0,0.0,6.0,6.0,6,14.5,0,10.8,1.4,1.74,Graduate,Istanbul,Middle Child,Part-Time,Commerce,Special Needs
2743,1,1,1,9238.0,1.0,1.0,133.1,1,1,1,3.0,3.0,102.0,1,0,0,1,0,1,20,0.0,0,6.0,7,6.0,13.666666666666666,0.0,0.0,6.0,7.0,6,14.571428571428571,0,11.1,0.6,2.02,Graduate,Helsinki,Middle Child,Part-Time,Arts,No Special Needs
2744,1,39,1,9254.0,1.0,1.0,,1,19,19,4.0,7.0,123.0,0,0,1,0,0,1,28,0.0,0,6.0,6,6.0,10.833333333333334,,0.0,6.0,7.0,5,11.0,0,13.9,-0.3,0.79,Dropout,Paris,,Evening Classes,Science,
2745,1,1,2,9853.0,1.0,1.0,127.0,1,37,19,9.0,8.0,137.5,1,0,0,1,0,0,21,0.0,0,6.0,7,6.0,13.428571428571429,0.0,0.0,6.0,8.0,6,13.142857142857142,0,7.6,2.6,0.32,Graduate,London,Youngest Child,Evening Classes,Commerce,Special Needs
2746,1,1,1,9500.0,1.0,1.0,,1,37,38,191.0,163.0,102.2,1,0,1,1,1,0,20,0.0,0,7.0,7,7.0,12.401428571428571,,0.0,8.0,10.0,6,11.808333333333332,0,11.1,0.6,2.02,Enrolled,Oslo,,Part-Time,Medicine,
2747,1,42,1,9003.0,1.0,1.0,,1,3,2,2.0,6.0,105.3,0,0,0,0,1,0,36,0.0,0,6.0,8,0.0,0.0,,0.0,6.0,10.0,0,0.0,0,16.2,0.3,-0.92,Dropout,Lisbon,,Online,Arts,
2748,2,39,1,9991.0,0.0,1.0,110.0,1,37,37,9.0,9.0,130.0,0,0,0,0,1,0,42,0.0,0,4.0,4,0.0,0.0,0.0,0.0,5.0,0.0,0,0.0,0,12.7,3.7,-1.7,Dropout,Lisbon,Middle Child,Full-Time,Commerce,No Special Needs
2749,2,39,1,9991.0,0.0,1.0,150.0,1,37,37,9.0,7.0,122.5,0,0,0,1,1,0,47,0.0,0,5.0,9,4.0,11.5,0.0,0.0,5.0,6.0,5,11.6,1,7.6,2.6,0.32,Dropout,Athens,Youngest Child,Full-Time,Engineering,Special Needs
2750,1,39,1,9119.0,1.0,1.0,,1,1,38,4.0,7.0,112.0,0,0,0,0,1,0,25,0.0,0,5.0,8,0.0,0.0,,0.0,5.0,5.0,0,0.0,0,9.4,-0.8,-3.12,Dropout,Athens,,Full-Time,Engineering,
2751,1,39,1,9670.0,1.0,12.0,170.0,1,1,37,3.0,5.0,110.0,0,0,0,1,1,1,25,0.0,0,6.0,8,6.0,14.142857142857142,0.0,0.0,6.0,6.0,6,13.5,0,15.5,2.8,-4.06,Graduate,Amsterdam,First Child,Online,Arts,No Special Needs
2752,2,39,1,8014.0,,19.0,,1,19,37,6.0,,149.5,0,0,0,1,1,0,48,,0,6.0,6,0.0,0.0,,0.0,,,0,,0,12.4,,1.79,Dropout,,,Part-Time,Science,
2753,1,43,1,9991.0,0.0,1.0,120.0,1,38,38,9.0,7.0,141.0,0,0,0,1,1,1,32,0.0,5,10.0,12,10.0,13.8,0.0,5.0,10.0,10.0,10,12.8,0,10.8,1.4,1.74,Graduate,Warsaw,Youngest Child,Full-Time,Science,Special Needs
2754,1,7,1,9991.0,0.0,40.0,130.0,1,38,38,9.0,7.0,130.0,0,0,0,1,1,0,38,0.0,10,10.0,10,10.0,13.6,0.0,5.0,10.0,10.0,5,13.6,0,8.9,1.4,3.51,Dropout,Amsterdam,First Child,Evening Classes,Arts,Special Needs
2755,1,7,1,9238.0,1.0,40.0,130.0,1,37,37,5.0,5.0,130.0,0,0,0,1,1,0,37,0.0,11,16.0,23,15.0,11.733333333333333,0.0,6.0,11.0,17.0,9,11.88888888888889,0,15.5,2.8,-4.06,Graduate,Copenhagen,Middle Child,Full-Time,Commerce,Special Needs
2756,1,39,2,9147.0,1.0,,,1,37,37,,9.0,104.0,0,0,0,0,1,0,26,,0,5.0,8,,,,0.0,5.0,9.0,1,10.0,0,10.8,1.4,1.74,Dropout,,,Online,Engineering,
2757,1,44,1,9085.0,1.0,39.0,110.0,1,3,5,2.0,2.0,110.0,0,0,0,1,1,0,23,0.0,0,6.0,19,0.0,0.0,0.0,0.0,6.0,6.0,0,0.0,0,13.9,-0.3,0.79,Dropout,Bucharest,First Child,Online,Arts,No Special Needs
2758,1,44,1,9003.0,1.0,39.0,,1,38,19,3.0,5.0,120.0,0,0,0,1,1,0,23,0.0,0,6.0,6,0.0,0.0,,0.0,6.0,8.0,0,0.0,0,15.5,2.8,-4.06,Enrolled,Lisbon,,Full-Time,Science,
2759,1,44,1,9003.0,1.0,39.0,130.0,1,2,3,9.0,6.0,130.0,0,0,0,1,1,0,20,0.0,0,6.0,12,4.0,10.8,0.0,0.0,6.0,13.0,4,12.0,0,12.4,0.5,1.79,Enrolled,Berlin,Youngest Child,Part-Time,Science,Special Needs
2760,1,39,1,9500.0,1.0,4.0,150.0,1,3,38,3.0,7.0,127.0,1,0,0,1,1,0,26,0.0,2,7.0,8,6.0,13.046666666666669,0.0,2.0,8.0,10.0,7,13.30625,0,11.1,0.6,2.02,Dropout,Lisbon,Middle Child,Full-Time,Engineering,No Special Needs
2761,1,43,1,8014.0,0.0,1.0,120.0,1,37,37,9.0,5.0,100.0,0,0,0,1,0,0,45,0.0,5,9.0,13,8.0,11.0,0.0,3.0,7.0,10.0,6,10.833333333333334,0,12.7,3.7,-1.7,Enrolled,Munich,First Child,Part-Time,Science,Special Needs
2762,1,39,1,8014.0,0.0,19.0,,1,37,37,5.0,5.0,111.0,1,0,0,1,0,1,26,0.0,0,6.0,10,3.0,12.333333333333334,,0.0,6.0,14.0,3,11.666666666666666,0,7.6,2.6,0.32,Enrolled,Helsinki,,Online,Engineering,
2763,1,43,1,8014.0,0.0,3.0,,1,9,9,90.0,90.0,130.0,0,0,0,1,0,0,26,0.0,8,11.0,16,10.0,11.8,,3.0,7.0,7.0,7,13.285714285714286,0,7.6,2.6,0.32,Graduate,Stockholm,,Full-Time,Engineering,
2764,1,39,1,9991.0,0.0,1.0,130.0,1,37,37,9.0,9.0,130.1,0,0,0,1,0,0,25,0.0,0,5.0,8,3.0,11.0,0.0,0.0,5.0,8.0,3,11.25,0,10.8,1.4,1.74,Enrolled,,First Child,Full-Time,Science,Special Needs
2765,1,16,4,9500.0,1.0,1.0,145.0,1,1,1,4.0,4.0,127.5,1,0,0,1,0,0,18,0.0,0,8.0,8,8.0,13.11,0.0,0.0,8.0,8.0,8,13.11,0,9.4,-0.8,-3.12,Graduate,Prague,Youngest Child,Evening Classes,Arts,No Special Needs
2766,1,7,1,9500.0,1.0,3.0,,1,37,37,7.0,7.0,130.0,1,0,0,1,0,0,27,0.0,0,8.0,8,7.0,14.414285714285716,,0.0,8.0,8.0,7,14.414285714285716,0,12.7,3.7,-1.7,Graduate,Bucharest,,Part-Time,Medicine,
2767,6,17,3,8014.0,0.0,1.0,,1,19,1,5.0,90.0,115.0,0,0,0,0,0,0,24,0.0,0,5.0,5,0.0,0.0,,0.0,5.0,10.0,0,0.0,0,10.8,1.4,1.74,Dropout,Saint Petersburg,,Evening Classes,Medicine,
2768,1,17,1,9147.0,1.0,1.0,124.0,1,38,19,6.0,10.0,126.8,1,0,0,1,0,0,20,0.0,0,5.0,8,5.0,12.333333333333334,0.0,0.0,5.0,7.0,5,12.2,0,15.5,2.8,-4.06,Graduate,Helsinki,First Child,Part-Time,Science,No Special Needs
2769,1,1,1,9500.0,,1.0,,1,1,19,9.0,,116.7,1,0,0,1,0,1,18,,0,7.0,9,0.0,0.0,,0.0,,,1,,0,15.5,,-4.06,Dropout,,,Part-Time,Engineering,
2770,1,17,6,9556.0,1.0,1.0,134.0,1,19,38,7.0,7.0,128.5,1,0,0,1,0,1,18,0.0,0,7.0,9,7.0,14.1,0.0,0.0,8.0,8.0,8,13.3125,0,12.7,3.7,-1.7,Graduate,Copenhagen,Middle Child,Full-Time,Medicine,Special Needs
2771,1,1,4,9500.0,1.0,1.0,137.0,1,37,37,9.0,9.0,127.5,1,0,0,1,0,0,18,0.0,0,8.0,8,8.0,13.045,0.0,0.0,8.0,8.0,8,13.045,0,9.4,-0.8,-3.12,Graduate,Helsinki,Middle Child,Evening Classes,Commerce,Special Needs
2772,1,1,1,9500.0,1.0,1.0,124.0,1,19,37,3.0,8.0,117.5,1,0,0,1,1,0,19,0.0,0,8.0,10,5.0,12.858,3.0,0.0,8.0,10.0,5,12.858,3,9.4,-0.8,-3.12,Enrolled,Berlin,Youngest Child,Evening Classes,Medicine,No Special Needs
2773,1,42,3,9500.0,1.0,1.0,,1,1,1,4.0,4.0,148.8,1,0,0,1,0,1,19,0.0,0,8.0,8,8.0,14.2525,,0.0,8.0,8.0,8,14.2525,0,9.4,-0.8,-3.12,Graduate,Istanbul,,Full-Time,Science,
2774,1,1,4,,1.0,1.0,126.0,1,12,1,5.0,10.0,120.2,0,0,0,1,0,1,19,0.0,0,,9,5.0,,0.0,,7.0,9.0,7,11.242857142857142,0,12.4,0.5,1.79,Enrolled,Vienna,First Child,Full-Time,Engineering,Special Needs
2775,1,1,4,9500.0,1.0,1.0,142.0,1,38,37,9.0,5.0,127.3,1,0,0,1,0,0,18,0.0,0,8.0,8,7.0,15.075714285714286,0.0,0.0,8.0,8.0,7,15.075714285714286,0,10.8,1.4,1.74,Graduate,Helsinki,First Child,Evening Classes,Commerce,No Special Needs
2776,1,17,2,171.0,1.0,1.0,,1,19,37,9.0,9.0,136.1,1,0,0,1,0,1,18,0.0,0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0,12.7,3.7,-1.7,Enrolled,Istanbul,,Evening Classes,Medicine,
2777,1,43,2,9670.0,1.0,1.0,,1,3,3,5.0,5.0,122.4,1,0,0,1,0,0,19,0.0,0,5.0,5,4.0,13.75,,0.0,6.0,9.0,5,12.6,0,12.7,3.7,-1.7,Enrolled,Istanbul,,Evening Classes,Medicine,
2778,1,7,0,9003.0,1.0,3.0,130.0,1,1,37,4.0,9.0,130.0,1,0,0,1,0,0,23,0.0,10,17.0,28,17.0,13.15,2.0,8.0,12.0,22.0,12,13.214285714285714,0,15.5,2.8,-4.06,Graduate,Lisbon,Youngest Child,Full-Time,Engineering,Special Needs
2779,1,1,2,9238.0,1.0,1.0,136.0,1,19,19,4.0,7.0,121.7,1,0,0,1,0,1,21,0.0,0,6.0,9,5.0,12.333333333333334,0.0,0.0,6.0,7.0,5,11.8,0,13.9,-0.3,0.79,Graduate,Budapest,Youngest Child,Evening Classes,Medicine,No Special Needs
2780,1,1,3,9500.0,1.0,1.0,137.0,1,38,38,5.0,7.0,122.7,1,0,0,1,0,1,18,0.0,0,7.0,8,7.0,13.778571428571428,0.0,0.0,8.0,10.0,8,13.122222222222222,0,16.2,0.3,-0.92,Graduate,Bucharest,Youngest Child,Full-Time,Science,No Special Needs
2781,1,1,1,9853.0,1.0,1.0,,1,34,37,9.0,9.0,129.2,1,0,1,0,0,0,20,0.0,0,6.0,12,3.0,10.333333333333334,,0.0,6.0,14.0,1,11.0,0,10.8,1.4,1.74,Dropout,Brussels,,Full-Time,Medicine,
2782,1,43,1,9773.0,,1.0,119.0,1,19,37,5.0,,105.0,1,0,0,1,0,0,23,,0,6.0,11,3.0,11.333333333333334,0.0,0.0,,,2,,0,16.2,,-0.92,Enrolled,,First Child,Evening Classes,Medicine,No Special Needs
2783,1,1,1,9238.0,1.0,1.0,132.0,1,37,37,9.0,7.0,129.9,1,0,0,1,0,0,20,0.0,0,6.0,7,5.0,13.2,0.0,0.0,6.0,6.0,6,12.666666666666666,0,10.8,1.4,1.74,Enrolled,Dublin,Youngest Child,Part-Time,Commerce,No Special Needs
2784,1,1,1,9070.0,1.0,1.0,,1,37,37,5.0,7.0,136.3,0,0,0,1,0,1,18,0.0,1,6.0,8,6.0,13.571428571428571,,0.0,6.0,11.0,6,12.375,0,13.9,-0.3,0.79,Graduate,Zurich,,Full-Time,Commerce,
2785,1,1,1,8014.0,0.0,1.0,,1,37,37,9.0,7.0,114.9,0,0,0,1,0,0,29,0.0,8,11.0,14,11.0,12.75,,3.0,7.0,7.0,7,13.428571428571429,0,9.4,-0.8,-3.12,Graduate,Lisbon,,Evening Classes,Medicine,
2786,1,39,1,9773.0,1.0,9.0,,1,38,1,5.0,4.0,102.0,1,0,0,1,1,0,28,0.0,0,6.0,11,3.0,13.0,,0.0,6.0,15.0,1,12.0,0,7.6,2.6,0.32,Dropout,Sofia,,Online,Science,
2787,1,1,3,9670.0,1.0,,,1,37,37,,7.0,111.3,1,0,0,1,1,0,19,,0,5.0,7,,,0.0,0.0,5.0,7.0,4,11.0,0,9.4,-0.8,-3.12,Enrolled,,,Full-Time,Medicine,No Special Needs
2788,1,39,1,9670.0,1.0,1.0,148.0,1,19,19,7.0,7.0,130.9,0,0,1,0,1,0,24,0.0,0,6.0,12,0.0,0.0,0.0,0.0,6.0,9.0,0,0.0,0,10.8,1.4,1.74,Dropout,Sofia,First Child,Part-Time,Medicine,Special Needs
2789,1,39,1,171.0,1.0,1.0,133.1,1,37,37,9.0,7.0,100.0,0,0,1,1,1,1,33,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,15.5,2.8,-4.06,Dropout,Madrid,Youngest Child,Part-Time,Medicine,Special Needs
2790,1,17,1,,1.0,,,1,19,37,,7.0,112.9,1,0,0,0,1,0,19,,0,,7,,,0.0,,5.0,13.0,1,11.0,0,9.4,-0.8,-3.12,Dropout,,,Evening Classes,Science,Special Needs
2791,1,1,1,9085.0,1.0,1.0,,1,38,19,9.0,3.0,112.7,0,0,0,1,1,0,19,0.0,0,6.0,7,6.0,14.857142857142858,,0.0,6.0,8.0,6,14.142857142857142,0,11.1,0.6,2.02,Graduate,Lisbon,,Part-Time,Science,
2792,4,39,1,8014.0,0.0,1.0,,1,37,37,7.0,7.0,143.0,0,0,0,1,1,0,37,0.0,3,9.0,13,8.0,12.0,,2.0,7.0,8.0,7,11.571428571428571,0,12.7,3.7,-1.7,Graduate,Oslo,,Online,Commerce,
2793,1,1,1,171.0,,1.0,168.0,1,38,37,9.0,,155.1,1,0,1,0,1,1,18,,0,0.0,0,0.0,0.0,0.0,0.0,,,0,,0,12.7,,-1.7,Graduate,,Youngest Child,Part-Time,Commerce,No Special Needs
2794,4,39,1,9991.0,0.0,,,1,37,37,,9.0,127.6,0,0,0,1,1,0,29,,0,5.0,5,,,,0.0,5.0,5.0,0,0.0,0,7.6,2.6,0.32,Enrolled,,,Online,Medicine,
2795,2,39,1,9500.0,1.0,38.0,,1,37,37,9.0,3.0,146.6,0,0,0,1,1,0,37,0.0,0,7.0,8,7.0,12.828571428571427,,0.0,8.0,8.0,8,12.6875,0,13.9,-0.3,0.79,Graduate,Helsinki,,Online,Science,
2796,1,39,1,9500.0,1.0,1.0,,1,37,37,9.0,9.0,141.0,0,0,0,1,1,0,36,0.0,0,7.0,0,0.0,0.0,,0.0,8.0,0.0,0,0.0,0,12.4,0.5,1.79,Dropout,Saint Petersburg,,Part-Time,Commerce,
2797,1,1,2,9670.0,1.0,1.0,,1,1,38,7.0,7.0,120.6,1,0,0,1,1,0,19,0.0,0,6.0,6,6.0,13.333333333333334,,0.0,6.0,8.0,5,14.0,0,8.9,1.4,3.51,Graduate,Copenhagen,,Part-Time,Science,
2798,1,42,1,9500.0,1.0,1.0,150.0,1,19,1,9.0,3.0,110.0,1,0,0,1,1,1,33,0.0,6,14.0,20,14.0,13.072857142857144,6.0,6.0,14.0,20.0,14,13.072857142857144,6,9.4,-0.8,-3.12,Graduate,Zurich,First Child,Evening Classes,Medicine,No Special Needs
2799,1,42,1,9119.0,1.0,1.0,,1,1,1,5.0,7.0,108.6,0,0,0,0,1,0,34,0.0,2,7.0,13,5.0,12.0,,2.0,7.0,7.0,3,11.0,0,15.5,2.8,-4.06,Dropout,Saint Petersburg,,Evening Classes,Science,
2800,1,1,1,9254.0,1.0,1.0,,1,3,19,3.0,8.0,134.9,1,0,0,1,0,0,18,0.0,0,6.0,6,6.0,15.5,,0.0,6.0,6.0,6,16.0,0,12.4,0.5,1.79,Graduate,Kyiv,,Full-Time,Engineering,
2801,1,44,1,9130.0,1.0,39.0,120.0,1,3,1,2.0,4.0,120.0,1,0,0,1,0,0,20,0.0,0,6.0,6,0.0,0.0,0.0,0.0,6.0,6.0,0,0.0,0,12.4,0.5,1.79,Dropout,London,Youngest Child,Online,Medicine,No Special Needs
2802,1,1,1,9773.0,1.0,1.0,142.0,1,19,37,4.0,7.0,141.3,0,0,0,1,0,1,19,0.0,0,6.0,7,6.0,14.714285714285714,0.0,0.0,6.0,6.0,6,15.166666666666666,0,13.9,-0.3,0.79,Graduate,Brussels,First Child,Part-Time,Engineering,No Special Needs
2803,1,1,3,9085.0,1.0,1.0,,1,19,19,9.0,1.0,135.6,1,0,0,1,0,0,20,0.0,0,6.0,7,6.0,16.714285714285715,,0.0,6.0,6.0,6,15.333333333333334,0,13.9,-0.3,0.79,Graduate,Prague,,Part-Time,Science,
2804,1,1,1,9238.0,1.0,,,1,19,19,,9.0,121.5,1,0,0,1,0,1,19,,0,6.0,9,,,0.0,0.0,6.0,7.0,6,11.666666666666666,0,12.4,0.5,1.79,Graduate,,,Online,Engineering,No Special Needs
2805,1,1,4,9500.0,1.0,1.0,126.0,1,19,19,9.0,9.0,125.0,1,0,0,1,0,0,19,0.0,0,7.0,8,6.0,11.658333333333331,0.0,0.0,8.0,11.0,6,12.416666666666666,0,12.4,0.5,1.79,Graduate,Helsinki,First Child,Part-Time,Arts,No Special Needs
2806,1,18,2,9773.0,1.0,1.0,,24,37,19,9.0,7.0,119.1,1,0,0,1,0,1,22,1.0,0,6.0,8,5.0,11.6,,0.0,6.0,7.0,6,12.0,0,9.4,-0.8,-3.12,Graduate,Edinburgh,,Full-Time,Medicine,
2807,1,1,1,9670.0,1.0,1.0,,1,12,12,5.0,7.0,126.6,1,0,0,1,0,0,18,0.0,0,6.0,8,6.0,14.625,,0.0,6.0,9.0,6,14.142857142857142,0,11.1,0.6,2.02,Enrolled,Dublin,,Online,Medicine,
2808,1,1,1,9773.0,1.0,1.0,123.0,1,1,38,9.0,9.0,116.7,0,0,0,1,0,1,18,0.0,0,6.0,6,6.0,12.166666666666666,0.0,0.0,6.0,8.0,6,12.666666666666666,0,12.4,0.5,1.79,Graduate,,Youngest Child,Online,Medicine,Special Needs
2809,1,1,3,9500.0,1.0,1.0,126.0,1,1,19,131.0,181.0,120.1,1,0,0,1,0,0,19,0.0,0,7.0,12,4.0,13.375,0.0,0.0,7.0,8.0,6,12.116666666666667,0,12.4,0.5,1.79,Enrolled,Barcelona,Youngest Child,Full-Time,Commerce,No Special Needs
2810,1,1,1,9853.0,1.0,1.0,,1,38,37,9.0,9.0,124.9,0,0,0,1,0,1,19,0.0,0,6.0,6,6.0,12.5,,0.0,6.0,6.0,6,12.833333333333334,0,12.7,3.7,-1.7,Graduate,,,Evening Classes,Engineering,
2811,1,39,1,9500.0,1.0,1.0,100.0,1,19,1,1.0,90.0,114.0,1,0,1,0,0,0,31,0.0,0,7.0,8,5.0,12.56,0.0,0.0,7.0,8.0,5,12.56,0,7.6,2.6,0.32,Dropout,Barcelona,First Child,Evening Classes,Medicine,No Special Needs
2812,1,17,5,9500.0,1.0,1.0,140.0,1,1,1,4.0,3.0,131.1,1,0,0,1,0,0,18,0.0,0,7.0,7,7.0,13.19,0.0,0.0,8.0,8.0,8,14.23125,0,11.1,0.6,2.02,Graduate,Stockholm,Youngest Child,Evening Classes,Engineering,No Special Needs
2813,1,1,1,9238.0,1.0,1.0,,1,1,19,9.0,9.0,129.3,0,0,1,1,0,1,19,0.0,0,6.0,11,3.0,11.0,,0.0,6.0,9.0,4,11.25,0,10.8,1.4,1.74,Graduate,Brussels,,Part-Time,Commerce,
2814,1,1,1,171.0,1.0,1.0,143.0,1,3,38,2.0,10.0,129.7,1,0,0,1,0,0,18,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,13.9,-0.3,0.79,Graduate,Warsaw,First Child,Evening Classes,Arts,Special Needs
2815,1,17,1,9238.0,1.0,1.0,132.0,1,37,38,9.0,5.0,120.8,0,0,0,1,0,1,19,0.0,0,6.0,11,5.0,11.6,0.0,0.0,6.0,10.0,6,11.714285714285714,0,15.5,2.8,-4.06,Graduate,Venice,Youngest Child,Evening Classes,Commerce,Special Needs
2816,1,1,1,9500.0,1.0,1.0,,1,19,19,9.0,6.0,135.0,0,0,0,1,0,0,19,0.0,0,7.0,7,6.0,14.266666666666666,,0.0,7.0,7.0,6,14.266666666666666,0,7.6,2.6,0.32,Graduate,Lisbon,,Evening Classes,Medicine,
2817,1,1,1,9147.0,1.0,1.0,129.0,1,37,37,9.0,7.0,117.8,0,0,0,1,0,1,19,0.0,0,5.0,6,4.0,11.0,0.0,0.0,5.0,9.0,4,13.857142857142858,0,10.8,1.4,1.74,Enrolled,Oslo,Middle Child,Online,Science,Special Needs
2818,2,7,1,8014.0,0.0,3.0,124.4,1,37,34,0.0,0.0,130.0,0,0,0,1,0,0,30,0.0,8,10.0,11,9.0,12.666666666666666,0.0,3.0,7.0,7.0,7,12.428571428571429,1,7.6,2.6,0.32,Graduate,Saint Petersburg,Youngest Child,Part-Time,Engineering,Special Needs
2819,1,43,1,9773.0,1.0,1.0,127.0,1,19,1,5.0,5.0,117.6,1,0,0,1,0,0,18,0.0,0,6.0,6,0.0,0.0,0.0,0.0,6.0,10.0,3,11.0,0,16.2,0.3,-0.92,Enrolled,Zurich,Youngest Child,Online,Commerce,Special Needs
